Employee_ID,Name,Age,Gender,Department,Position,Years_at_Company,Salary,Education_Level,Performance_Score,Marital_Status,Has_Children,Working_Hours_per_Week,Remote_Work,Sick_Days_in_Last_Year,Promotion_Last_5_Years,Left_Company,Work_Life_Balance_Score,Job_Satisfaction_Score,Previous_Employer_Count,Favorite_Color,Hobby,Estimated_Annual_Bonus
1261,Hüseyin,58.0,Female,IT,Junior,33,80082.0,High School,2,Divorced,False,48,True,12,True,True,7,4,7,Black,Traveling,6791.272593932873
1262,Mehmet,50.0,Male,,Team Lead,7,106326.0,Master,1,Married,True,56,True,1,False,False,4,9,6,Yellow,Reading,7309.694732915534
1263,Hüseyin,36.0,Male,IT,Intern,36,,PhD,2,Divorced,True,50,False,3,False,False,3,3,3,Black,Sports,
1264,Hüseyin,54.0,Female,Operations,Team Lead,9,66961.0,High School,2,Married,True,25,False,13,False,True,9,8,6,Yellow,Gaming,7713.785847614306
1265,Emine,36.0,Female,Operations,Manager,15,55368.0,High School,3,Single,False,40,False,12,False,False,1,3,6,Blue,Traveling,5179.688543422614
1266,Mehmet,50.0,Female,Operations,Junior,1,,Master,2,Married,False,52,False,10,False,True,4,5,6,White,Sports,
1267,Hüseyin,64.0,Female,Marketing,Manager,18,83187.0,Master,2,Married,False,28,False,8,True,False,4,6,3,Blue,Music,4888.896098114957
1268,Fatma,33.0,Female,Marketing,Manager,6,75135.0,Bachelor,1,Married,False,29,False,9,True,False,8,5,8,Red,Sports,6209.371043436553
1269,Ali,40.0,Female,Operations,Senior,1,99919.0,High School,2,Married,False,41,True,3,False,True,4,7,4,Black,Reading,6328.1868024658315
1270,Ayşe,24.0,Male,HR,Manager,22,139390.0,High School,4,Divorced,True,50,True,8,False,True,5,4,1,Blue,Sports,7404.5344039253
1271,Ayşe,43.0,Female,HR,Junior,30,121881.0,High School,2,Married,True,30,True,9,True,True,4,4,6,Red,Gaming,16960.130395384374
1272,Emine,49.0,Female,Finance,Intern,3,91261.0,Bachelor,4,Single,True,38,False,4,False,True,1,4,4,Black,Music,10347.096184469532
1273,Mehmet,29.0,Female,Finance,Senior,15,85464.0,Bachelor,3,Married,False,31,True,12,True,True,8,9,5,Yellow,Gaming,7496.196323980695
1274,Mehmet,25.0,Female,Operations,Manager,9,131454.0,High School,4,Single,False,57,True,2,False,True,2,1,6,Red,Music,19578.911557411247
1275,Hüseyin,22.0,Male,IT,Team Lead,20,50742.0,Master,4,Divorced,False,35,False,5,True,False,5,7,2,Yellow,Music,7590.476449899804
1276,Elif,59.0,Male,IT,Senior,27,53250.0,PhD,3,Married,False,32,False,8,False,False,2,3,4,Blue,Gaming,6439.133994020357
1277,Ahmet,45.0,Male,HR,Junior,11,,High School,3,Single,False,57,False,7,True,True,5,9,5,Green,Sports,
1278,Hüseyin,22.0,Male,IT,Team Lead,12,100416.0,High School,1,Married,True,32,True,12,False,False,4,8,1,Green,Reading,11149.421571266423
1279,Ali,,Female,Sales,Junior,39,34305.0,High School,4,Married,False,34,True,2,True,False,6,9,8,White,Gaming,3788.029498433442
1280,Fatma,22.0,Male,Marketing,Team Lead,16,83202.0,Master,3,Divorced,False,37,True,3,True,False,3,6,3,Black,Reading,6341.696608251645
1281,Ayşe,39.0,Female,IT,Intern,17,122276.0,Bachelor,2,Single,True,35,True,3,False,False,6,7,0,Green,Music,12949.70304252078
1282,Hüseyin,32.0,Female,IT,Junior,9,44951.0,PhD,1,Single,False,24,True,0,True,True,2,7,7,Yellow,Sports,2738.267207811248
1283,Ahmet,30.0,Male,,Team Lead,27,49532.0,PhD,2,Single,False,46,False,11,True,True,3,8,2,Yellow,Sports,2835.117566875381
1284,Ahmet,45.0,Male,Sales,Junior,12,108138.0,Bachelor,2,Married,True,21,True,4,True,False,2,9,1,White,Sports,8597.915113959909
1285,Hüseyin,50.0,Female,IT,Senior,33,118074.0,High School,3,Divorced,True,46,False,11,False,True,5,1,6,Black,Music,9152.170515285216
1286,Emine,,Male,,Junior,5,70828.0,High School,1,Married,False,20,False,12,True,True,5,5,9,Black,Reading,9119.68671382434
1287,Ayşe,40.0,Male,IT,Junior,11,92514.0,PhD,1,Divorced,True,33,True,2,True,False,8,2,9,Black,Sports,5240.0572315326635
1288,Emine,50.0,Female,HR,Team Lead,28,100662.0,PhD,3,Divorced,True,54,False,6,False,True,6,9,0,Blue,Sports,5464.111824947052
1289,Fatma,60.0,Female,Sales,Junior,12,48330.0,High School,4,Single,True,42,True,6,False,False,7,4,8,White,Music,4474.037274919792
1290,Ahmet,35.0,Female,IT,Intern,25,43242.0,Master,1,Divorced,True,41,False,4,True,True,9,2,1,Yellow,Sports,5220.32629337619
1291,Ahmet,47.0,Female,Sales,Manager,3,64340.0,High School,2,Single,False,46,True,4,False,True,4,7,3,White,Sports,9454.22600573334
1292,Ali,43.0,Female,IT,Senior,14,124468.0,Master,4,Married,True,44,False,0,False,True,6,5,3,Black,Music,9895.303668741768
1293,Fatma,33.0,Male,Marketing,Team Lead,15,90989.0,High School,1,Married,True,53,True,14,False,True,7,8,4,Black,Sports,4943.055627367645
1294,Ahmet,,Female,Marketing,Junior,18,43823.0,PhD,2,Divorced,True,46,True,3,False,True,3,7,1,Blue,Traveling,5796.279140509227
1295,Fatma,56.0,Female,Sales,Junior,25,112119.0,High School,1,Single,True,54,False,12,True,True,8,9,5,Blue,Reading,12710.703258596151
1296,Ayşe,50.0,Female,Operations,Junior,31,,High School,1,Single,True,40,True,0,True,False,4,5,3,Black,Sports,
1297,Mehmet,43.0,Male,Finance,Senior,5,99604.0,Bachelor,3,Married,False,58,False,0,False,True,4,8,6,Blue,Reading,5559.765483051282
1298,Ahmet,18.0,Female,Finance,Manager,5,,High School,3,Divorced,False,22,False,7,True,False,2,7,4,Black,Traveling,
1299,Ali,55.0,Female,HR,Intern,4,145278.0,High School,4,Single,True,44,True,8,False,True,9,5,5,Blue,Sports,20386.025760783054
1300,Ayşe,19.0,Male,Operations,Intern,1,101734.0,High School,1,Single,True,23,True,1,False,True,9,9,9,Black,Traveling,13742.486945288349
1301,Hüseyin,,Female,Finance,Team Lead,1,117951.0,PhD,4,Divorced,True,34,False,14,False,True,5,2,5,Red,Reading,11210.488242769532
1302,Fatma,63.0,Female,Sales,Manager,36,71051.0,High School,2,Married,False,22,True,8,False,False,8,3,6,Blue,Music,9716.261802360244
1303,Hüseyin,55.0,Female,Finance,Manager,2,140153.0,Master,3,Single,True,30,False,0,True,True,8,4,4,Red,Reading,17263.974718588084
1304,Emine,59.0,Male,HR,Senior,5,,Master,3,Single,True,47,False,14,False,False,1,8,3,Yellow,Gaming,
1305,Ayşe,41.0,Male,IT,Junior,30,87283.0,High School,4,Divorced,True,22,True,12,False,True,3,6,9,Blue,Music,6438.208082969402
1306,Hüseyin,35.0,Female,,Manager,4,,PhD,4,Divorced,False,37,True,8,False,False,2,1,8,Black,Sports,
1307,Elif,44.0,Female,Sales,Junior,9,42348.0,Master,3,Single,True,28,True,0,False,True,5,3,5,Green,Gaming,5384.705161630935
1308,Elif,58.0,Female,Sales,Senior,26,93335.0,High School,4,Single,True,34,True,9,True,False,3,1,6,Green,Traveling,12646.652037874439
1309,Ahmet,25.0,Male,HR,Team Lead,23,73124.0,High School,1,Divorced,False,59,False,9,False,False,7,6,7,Red,Traveling,9399.80812114797
1310,Fatma,45.0,Male,HR,Team Lead,21,112509.0,Master,2,Divorced,False,27,False,14,True,False,2,4,0,Red,Gaming,7809.113468811484
1311,Mehmet,27.0,Male,Marketing,Junior,24,115558.0,PhD,4,Single,True,59,True,14,True,False,3,2,2,White,Sports,16426.674100164535
1312,Ayşe,34.0,Male,Marketing,Junior,2,82466.0,PhD,2,Divorced,False,33,False,7,False,True,7,7,7,Blue,Sports,12170.893211462191
1313,Ahmet,46.0,Male,Marketing,Manager,15,79937.0,Master,1,Single,True,57,True,0,True,False,3,9,7,Yellow,Gaming,4445.366814045668
1314,Ali,23.0,Male,IT,Senior,29,54459.0,High School,2,Divorced,True,32,False,7,True,False,3,3,9,Black,Reading,7566.614164441385
1315,Emine,,Female,Sales,Team Lead,3,141689.0,PhD,3,Single,True,58,False,0,False,False,5,9,7,Yellow,Gaming,17854.515875164696
1316,Fatma,39.0,Male,Marketing,Manager,39,75076.0,Bachelor,2,Single,True,29,False,12,True,False,1,1,2,White,Music,5200.126638544894
1317,Ayşe,23.0,Female,Sales,Intern,15,40080.0,High School,4,Divorced,True,49,False,7,True,False,3,6,6,Blue,Music,2838.783543198667
1318,Elif,43.0,Male,HR,Manager,39,66813.0,PhD,4,Married,True,24,False,12,True,True,2,1,9,Red,Gaming,4975.512624113339
1319,Ayşe,56.0,Female,IT,Junior,7,50168.0,High School,3,Single,False,41,True,1,True,False,2,6,5,Black,Reading,2726.3256387382985
1320,Mehmet,29.0,Male,HR,Intern,23,113097.0,Bachelor,3,Married,True,54,False,4,False,True,3,4,9,Yellow,Music,9184.951360490382
1321,Elif,,Female,Sales,Manager,15,129581.0,Master,1,Married,False,24,True,14,True,False,2,3,5,White,Sports,16979.36509200048
1322,Mehmet,31.0,Female,Operations,Senior,26,61892.0,Bachelor,3,Divorced,False,31,False,6,True,True,3,5,3,Red,Music,4416.057035308314
1323,Ali,39.0,Female,Operations,Team Lead,1,32965.0,High School,2,Single,True,54,True,7,True,False,5,6,9,Red,Sports,2418.2426878771707
1324,Emine,40.0,Male,Marketing,Intern,19,62438.0,Master,2,Married,True,40,False,11,True,False,7,3,1,Black,Music,7656.99493797213
1325,Ali,24.0,Male,Operations,Senior,19,38493.0,Bachelor,2,Single,True,45,True,5,True,True,4,2,1,Red,Gaming,4742.382365766221
1326,Ahmet,57.0,Male,HR,Manager,19,97880.0,PhD,2,Single,True,20,False,7,True,True,7,2,6,Yellow,Music,8825.312954171972
1327,Ahmet,42.0,Female,Operations,Junior,18,135962.0,Bachelor,2,Married,False,29,False,2,False,True,5,9,2,Green,Music,18223.442674734346
1328,Ali,30.0,Female,Finance,Junior,17,75828.0,High School,3,Married,True,57,True,6,False,True,9,4,9,Green,Reading,6564.6905069071245
1329,Emine,38.0,Female,IT,Senior,12,133467.0,PhD,1,Single,True,43,True,6,True,True,4,3,2,Yellow,Gaming,9657.976995939009
1330,Ali,58.0,Male,Sales,Junior,16,115135.0,Bachelor,1,Married,False,50,False,1,False,True,3,9,5,Red,Reading,8529.147450449751
1331,Emine,27.0,Male,Marketing,Team Lead,32,57891.0,High School,4,Married,True,42,True,9,True,False,2,7,3,Blue,Traveling,4363.752364503657
1332,Emine,26.0,Female,HR,Senior,27,70955.0,Master,2,Single,True,40,True,12,False,True,4,5,2,Red,Gaming,4764.667435039268
1333,Hüseyin,32.0,Male,IT,Senior,4,141010.0,Bachelor,3,Married,True,21,True,2,False,False,2,6,5,Red,Music,8628.098747436452
1334,Elif,19.0,Male,Marketing,Junior,27,46445.0,Master,4,Married,False,50,True,7,False,True,4,8,0,Black,Traveling,3000.9301358651883
1335,Fatma,42.0,Male,HR,Senior,24,63625.0,PhD,1,Single,True,21,False,10,False,False,3,7,0,Blue,Sports,4637.334464717162
1336,Emine,30.0,Male,Operations,Manager,19,120649.0,Master,2,Married,False,49,False,14,False,False,9,9,7,Red,Gaming,15302.407640643147
1337,Mehmet,51.0,Female,Sales,Intern,20,113260.0,High School,3,Divorced,True,44,False,8,True,True,5,5,7,Blue,Gaming,7236.71694918072
1338,Emine,51.0,Male,Finance,Intern,12,126068.0,PhD,1,Single,True,38,False,1,True,False,3,2,8,Blue,Music,11937.993855692523
1339,Emine,52.0,Male,Finance,Junior,5,141287.0,Bachelor,3,Divorced,False,20,False,8,False,False,7,4,2,Red,Gaming,9123.610879687556
1340,Emine,55.0,Female,Operations,Team Lead,28,55393.0,Master,2,Single,True,56,False,12,True,True,2,2,4,White,Music,5059.8327666730565
1341,Hüseyin,20.0,Female,Sales,Team Lead,8,92844.0,PhD,3,Divorced,True,47,True,2,True,False,6,5,5,Black,Music,6047.061662939067
1342,Elif,59.0,Male,IT,Junior,28,57683.0,PhD,1,Divorced,True,39,True,0,False,False,1,3,2,White,Gaming,4722.181964827622
1343,Hüseyin,23.0,Male,Sales,Junior,37,51399.0,Bachelor,1,Married,False,24,True,10,False,False,8,2,7,White,Gaming,3097.6873148530135
1344,Ahmet,36.0,Male,Operations,Senior,0,112894.0,Bachelor,4,Single,False,49,False,13,True,False,6,8,2,Red,Sports,14408.833353637121
1345,Hüseyin,,Male,HR,Team Lead,29,132941.0,Bachelor,3,Single,True,42,False,0,False,False,8,8,8,White,Music,7285.819695187185
1346,Mehmet,,Female,IT,Intern,31,50036.0,Bachelor,4,Married,True,46,False,6,True,True,4,5,4,Green,Reading,7030.9209559340115
1347,Mehmet,56.0,Female,Finance,Junior,22,147991.0,Master,1,Married,False,20,False,7,True,True,3,5,9,Blue,Sports,18627.874833634396
1348,Hüseyin,26.0,Female,Operations,Intern,38,113631.0,PhD,4,Divorced,True,28,False,0,True,True,4,5,6,Black,Sports,11792.300307944028
1349,Elif,29.0,Male,HR,Intern,9,,Bachelor,4,Single,False,26,False,10,False,False,7,4,6,White,Reading,
1350,Ali,22.0,Male,Operations,Team Lead,20,56656.0,PhD,3,Married,True,45,False,12,False,False,6,3,4,Green,Gaming,3348.7500964667647
1351,Fatma,20.0,Female,Marketing,Intern,25,63348.0,PhD,3,Married,False,35,False,6,False,True,9,7,7,White,Gaming,8323.537656303077
1352,Elif,28.0,Male,Marketing,Senior,14,56617.0,High School,4,Divorced,True,25,True,6,False,True,7,1,0,Green,Music,6128.728309229379
1353,Hüseyin,47.0,Female,Marketing,Senior,16,71311.0,High School,2,Divorced,False,56,True,14,True,True,3,1,5,Blue,Gaming,6640.823548458317
1354,Emine,21.0,Female,Finance,Team Lead,34,130606.0,Bachelor,2,Married,True,31,False,6,False,True,5,8,2,Green,Reading,13011.11690049201
1355,Ayşe,22.0,Female,Sales,Senior,24,129377.0,Bachelor,3,Divorced,True,43,True,5,False,False,8,9,1,Black,Sports,11817.211617791027
1356,Fatma,18.0,Female,IT,Junior,14,138527.0,High School,1,Single,False,36,False,3,True,False,5,4,1,White,Sports,13208.06725193093
1357,Fatma,44.0,Female,Finance,Team Lead,32,61766.0,PhD,2,Divorced,False,21,True,3,True,True,5,6,3,White,Traveling,4229.74560576017
1358,Mehmet,45.0,Female,HR,Intern,10,103097.0,Bachelor,1,Single,True,50,False,9,False,True,3,4,8,Green,Gaming,12122.72800160537
1359,Fatma,46.0,Female,HR,Junior,23,125907.0,Master,3,Married,True,56,True,5,True,True,4,5,0,Yellow,Reading,9622.95176815773
1360,Hüseyin,35.0,Male,Marketing,Team Lead,5,140864.0,Bachelor,1,Married,False,48,True,11,False,True,9,3,2,White,Gaming,11573.315616430351
1361,Emine,29.0,Female,IT,Intern,27,126948.0,Bachelor,4,Divorced,True,20,False,7,False,True,9,3,0,Red,Gaming,12565.06632730617
1362,Emine,,Female,Marketing,Intern,28,48266.0,Master,1,Married,True,33,False,7,True,False,3,1,0,Red,Music,7170.538643218499
1363,Ahmet,58.0,Male,HR,Intern,20,34345.0,Bachelor,3,Divorced,True,59,False,13,True,True,5,7,9,Red,Traveling,3259.716030306007
1364,Emine,19.0,Female,HR,Intern,11,47644.0,PhD,2,Divorced,False,30,True,2,False,True,8,2,6,Red,Gaming,3193.2476141650263
1365,Elif,54.0,Male,Sales,Intern,21,102583.0,Master,4,Divorced,False,51,False,9,True,False,5,5,7,Green,Traveling,11913.187881829632
1366,Emine,62.0,Female,Sales,Team Lead,26,95767.0,Master,2,Divorced,False,39,False,11,False,False,7,1,9,Red,Reading,6768.48286213361
1367,Mehmet,33.0,Male,Sales,Senior,20,77531.0,High School,1,Single,False,21,False,5,True,True,3,6,2,Yellow,Reading,10751.969988640123
1368,Emine,41.0,Male,Marketing,Intern,14,104684.0,PhD,3,Single,False,50,True,3,True,False,2,9,0,Green,Sports,12839.90090803053
1369,Ahmet,52.0,Male,Operations,Junior,17,,High School,3,Married,True,24,True,8,True,True,2,9,0,Green,Reading,
1370,Ayşe,39.0,Female,IT,Team Lead,9,137590.0,PhD,2,Divorced,True,51,True,6,True,False,9,7,6,Green,Sports,10689.311520099269
1371,Hüseyin,53.0,Male,Sales,Manager,21,74889.0,Bachelor,4,Married,True,28,False,7,False,False,1,5,8,Black,Gaming,5993.75668200186
1372,Mehmet,,Female,Finance,Senior,19,49920.0,High School,3,Divorced,False,29,True,0,True,False,1,2,4,Black,Reading,6822.864561058741
1373,Elif,63.0,Female,Sales,Junior,18,148180.0,Bachelor,3,Married,True,55,False,3,True,False,2,1,0,Blue,Reading,19616.50098298044
1374,Ayşe,46.0,Female,Marketing,Intern,27,84271.0,Bachelor,1,Single,False,45,False,5,True,True,6,3,1,Green,Reading,11491.50990412898
1375,Mehmet,52.0,Female,IT,Team Lead,36,145990.0,High School,4,Married,True,22,True,5,True,False,6,8,3,Red,Music,21868.013712005646
1376,Ali,32.0,Female,Sales,Team Lead,0,99850.0,High School,4,Divorced,True,55,True,13,False,False,6,2,8,White,Reading,10613.13928199023
1377,Fatma,48.0,Female,IT,Intern,33,120808.0,Bachelor,1,Divorced,True,42,False,1,True,True,6,5,6,Yellow,Traveling,6819.735420392438
1378,Ali,59.0,Female,Finance,Junior,34,112226.0,Bachelor,2,Married,False,49,True,6,True,False,6,9,2,Yellow,Sports,11528.993834851442
1379,Emine,58.0,Male,HR,Team Lead,25,138519.0,PhD,2,Married,False,58,False,2,True,False,8,3,8,Green,Gaming,14067.187353893776
1380,Ayşe,60.0,Female,IT,Senior,29,87657.0,Bachelor,1,Divorced,True,42,False,5,False,True,6,8,2,Black,Music,8591.526919337934
1381,Emine,33.0,Female,Operations,Junior,11,33474.0,Master,3,Married,False,42,True,11,False,False,9,8,1,Black,Reading,1710.0277110601974
1382,Fatma,27.0,Male,,Intern,13,143562.0,Bachelor,3,Single,False,55,False,2,False,True,5,1,9,Green,Sports,9205.046350468681
1383,Mehmet,49.0,Female,Marketing,Junior,38,117768.0,Bachelor,1,Divorced,True,44,True,5,False,True,4,4,5,Red,Music,8285.947579936113
1384,Fatma,19.0,Male,Operations,Junior,3,54039.0,Bachelor,1,Divorced,False,39,True,9,True,True,1,4,7,White,Gaming,7430.054919233504
1385,Ahmet,41.0,Male,Operations,Manager,11,44104.0,High School,1,Single,False,57,False,12,False,False,2,6,7,Red,Reading,2747.5997767587005
1386,Fatma,40.0,Female,Marketing,Intern,23,47786.0,High School,1,Married,True,52,False,9,False,True,4,9,8,Black,Music,4483.793592774937
1387,Ahmet,19.0,Female,Marketing,Senior,39,116296.0,Master,3,Single,False,52,True,7,False,False,9,5,4,Green,Sports,12773.941976361446
1388,Fatma,,Male,Marketing,Intern,30,76716.0,Bachelor,4,Divorced,True,57,True,4,True,True,4,8,5,Blue,Reading,5718.406819571073
1389,Hüseyin,48.0,Female,Operations,Manager,0,74358.0,PhD,3,Single,True,20,True,0,False,True,8,3,4,Green,Gaming,5777.81170259615
1390,Ahmet,57.0,Male,IT,Intern,36,81269.0,PhD,2,Married,False,52,True,2,False,True,2,3,1,Green,Music,10056.969953385744
1391,Ayşe,43.0,Male,Marketing,Intern,0,52193.0,Bachelor,1,Married,True,57,True,0,True,True,1,7,7,Black,Sports,6818.639966287552
1392,Emine,46.0,Female,HR,Senior,14,117950.0,Bachelor,2,Divorced,True,43,True,7,False,True,9,7,9,Blue,Sports,14220.49120256721
1393,Elif,20.0,Male,Operations,Manager,12,46791.0,Bachelor,3,Divorced,True,28,True,6,False,True,6,5,8,White,Music,6793.317117991239
1394,Emine,31.0,Female,Operations,Intern,28,101216.0,Bachelor,2,Single,False,50,True,10,False,False,5,9,7,Blue,Sports,7949.557442917355
1395,Ali,42.0,Female,Operations,Intern,3,149363.0,Bachelor,3,Married,True,57,False,9,False,False,3,5,7,Blue,Gaming,22400.549722732434
1396,Emine,18.0,Male,Finance,Team Lead,14,110390.0,High School,3,Single,True,47,False,11,False,False,9,6,9,Red,Music,6185.627379888693
1397,Mehmet,20.0,Male,IT,Intern,39,,Master,2,Divorced,False,42,True,11,True,False,2,8,5,Green,Traveling,
1398,Hüseyin,43.0,Female,IT,Senior,11,133807.0,High School,2,Single,True,49,True,12,True,False,8,9,8,Black,Gaming,13570.244180946898
1399,Fatma,35.0,Female,Marketing,Team Lead,24,36224.0,PhD,4,Married,True,37,False,3,True,False,4,1,1,Yellow,Sports,3068.9225778033924
1400,Ali,26.0,Female,Operations,Manager,26,135909.0,High School,1,Divorced,False,45,True,10,True,False,7,2,6,Red,Gaming,8677.860262400996
1401,Mehmet,55.0,Male,Operations,Junior,5,57685.0,High School,4,Single,True,52,True,14,False,True,8,8,5,Black,Traveling,7373.711103851416
1402,Mehmet,40.0,Female,Marketing,Senior,22,124045.0,Master,4,Single,False,35,False,3,False,True,1,4,3,Black,Reading,9452.690909123832
1403,Ahmet,38.0,Male,IT,Manager,14,48476.0,PhD,3,Married,True,48,False,0,True,False,1,7,9,Green,Music,5509.037396797971
1404,Emine,18.0,Male,Marketing,Team Lead,38,144824.0,PhD,1,Married,False,35,False,13,True,True,9,5,9,Blue,Music,17436.453287360324
1405,Ayşe,,Male,Marketing,Junior,4,106598.0,Bachelor,1,Single,True,52,False,3,False,True,9,4,2,Yellow,Traveling,6696.645316008877
1406,Elif,44.0,Female,Marketing,Manager,22,137474.0,Master,3,Married,False,58,True,0,False,False,1,9,6,Black,Traveling,7587.658186944367
1407,Ayşe,,Male,Marketing,Senior,14,141411.0,High School,2,Divorced,False,57,False,4,True,True,5,4,5,White,Reading,20848.703905180613
1408,Ali,23.0,Female,Marketing,Team Lead,24,31484.0,High School,1,Single,False,42,False,4,True,True,4,6,5,Red,Sports,4047.813333245452
1409,Hüseyin,61.0,Male,Sales,Senior,29,,High School,1,Single,True,45,False,1,False,False,4,5,0,Red,Sports,
1410,Ayşe,53.0,Female,,Senior,3,49760.0,PhD,4,Divorced,False,36,True,9,True,True,2,4,8,Green,Traveling,6089.976818209656
1411,Fatma,45.0,Female,Operations,Team Lead,12,36326.0,PhD,3,Married,False,57,False,1,False,True,5,7,6,Blue,Sports,4518.603014197502
1412,Ayşe,62.0,Male,Operations,Intern,39,63234.0,High School,4,Divorced,True,43,True,8,False,True,2,4,4,Black,Gaming,8119.948609593848
1413,Ali,34.0,Female,Sales,Senior,38,100469.0,PhD,2,Divorced,True,38,False,1,True,True,3,6,0,Black,Music,13196.382592337526
1414,Elif,57.0,Male,IT,Team Lead,22,,Bachelor,4,Single,False,46,True,4,True,True,8,3,9,Blue,Gaming,
1415,Ayşe,20.0,Male,Finance,Senior,15,63742.0,High School,2,Divorced,True,21,False,11,True,True,9,5,1,Yellow,Sports,5406.036777786664
1416,Fatma,29.0,Male,IT,Intern,34,75678.0,High School,1,Married,False,27,False,8,False,True,9,9,1,Black,Sports,6647.146165955933
1417,Ahmet,56.0,Male,Operations,Team Lead,15,100723.0,Bachelor,3,Single,False,34,False,7,False,True,7,5,4,Green,Sports,9653.090613940032
1418,Hüseyin,29.0,Male,Sales,Manager,6,135316.0,PhD,4,Married,False,32,True,1,False,False,4,7,5,Red,Sports,10976.551916505192
1419,Ali,19.0,Male,IT,Manager,12,142325.0,High School,4,Divorced,False,46,False,1,True,False,9,2,8,Blue,Reading,9915.628160740314
1420,Ahmet,,Male,Finance,Manager,28,86624.0,Bachelor,1,Divorced,False,41,False,4,True,False,1,1,7,Blue,Gaming,10878.11394309616
1421,Ahmet,39.0,Female,Marketing,Junior,38,98187.0,Master,2,Married,True,20,False,3,True,True,2,8,6,White,Traveling,13574.067799478946
